Text,Party,Speaker,Label
"Ik vrees dat ik in herhaling ga vallen, maar dat is wat mij betreft om de duidelijkheid op dit punt echt elke keer te onderstrepen. Iedereen in dit kabinet is ervan overtuigd dat racisme, discriminatie en omvolkingstheorieën allemaal niet thuishoren in het beleid van dit kabinet. Als mensen op andere momenten andere dingen hebben gezegd, is dat niet aan mij als minister-president, met een ploeg die gisteren begonnen is. Ik vind het essentieel om ervoor te zorgen dat we kunnen worden aangesproken op het kabinetsbeleid, op wat we als kabinet doen. Spreek ons elke dag aan op datgene wat we doen. ",Schoof,Minister Schoof,15
"Ik heb net in mijn openingsstatement gezegd: met of zonder hoofddoekje. U kunt er dus van uitgaan dat dat de lijn is van dit kabinet, want zoals u terecht stelt, gaat het om eenheid van kabinetsbeleid. Dat is dus de lijn van het kabinet, en geen andere. Zwarte Piet is weer een heel ander verhaal. Daarbij heeft de samenleving voor een oplossing gezorgd. Daar is de overheid niet bij betrokken geweest. Dat betekent dat we in ons land nu een kleurrijk Zwarte Piet-aandeel zien bij Sinterklaas, en hem eigenlijk ook niet meer Zwarte Piet noemen, om precies te zijn. ",Schoof,Minister Schoof,15
"Ik normeer dus door te stellen wat wij als kabinet doen. Er is eenheid van kabinetsbeleid. De uitspraken die ík doe, zijn leidend voor dit kabinet. ",Schoof,Minister Schoof,15
"Ik normeer door telkenmale, ook vanochtend weer, heel specifiek te zeggen waar dit kabinet voor staat. Ik heb heel specifiek gezegd: met en zonder hoofddoekje. Daarmee is de lijn van dit kabinet volstrekt helder. U kunt ervan verzekerd zijn — want ik zeg het niet op persoonlijke titel, maar namens het kabinet als minister-president — dat dat de kabinetslijn is. ",Schoof,Minister Schoof,15
"Er ontspint zich een wat merkwaardig debat. Ik probeer namelijk elke keer als minister-president namens het kabinet duidelijk te maken waar we staan. Ik treed daarin ook normerend op. Ik geef ook heel expliciet aan dat we geen kabinet zijn waarin discriminatie, racisme en omvolkingstheorieën aan de orde zijn en dat we voor de rechtsstaat staan. Vervolgens krijg ik steeds te horen dat ik niet voor de rechtsstaat sta of dat ik niet normeer. Dat terwijl ik vanochtend volgens mij alleen maar uitspraken heb gedaan waarin dat normeren zit, namelijk over waar u dit kabinet op kunt aanspreken en over wat dit kabinet zal doen. Ik heb meerdere keren gezegd dat u ons daar echt elke dag op kunt aanspreken. Dit kabinet staat voor de rechtsstaat en voor alle waarden die de rechtsstaat vertegenwoordigt. ",Schoof,Minister Schoof,15
"Elke keer wordt aan mij gevraagd om normerende uitspraken te doen. Ik probeer dat ook steeds te doen. Sterker nog, volgens mij doe ik dat elke keer, door te zeggen waar dit kabinet voor staat. Ik zal zonder meer erkennen dat we als samenleving nog niet op het punt zijn waar we zouden moeten zijn als het gaat om racisme, als het gaat om discriminatie en ook als het gaat om de polarisatie en de sociale cohesie in onze samenleving. Al die onderwerpen horen op een of andere manier bij elkaar. Daar kunt u dit kabinet ook écht op aanspreken. Ik probeer u elke keer duidelijk te maken dat u ons op grond van onze daden en onze woorden vanuit het kabinet echt kunt aanspreken op waar dit kabinet voor staat. ",Schoof,Minister Schoof,15
"Ik heb net gezegd dat ik sta voor dit kabinet en dat ik sta voor het tegengaan van racisme en discriminatie. Dat geldt voor alle leden van dit kabinet, niemand uitgezonderd. Dit kabinet staat daar dus voor en gaat daar snoeihard mee aan de slag. Ik heb daar normerende uitspraken over gedaan, over waar u ons aan kunt houden. Ik heb ook heel expliciet gezegd dat dit kabinet alles zal doen … Ik heb het iets anders geformuleerd; ik heb gezegd dat dit kabinet niet van de uitsluiting is. Daarmee kunt u dus echt concluderen dat wij van een inclusieve samenleving zijn. ",Schoof,Minister Schoof,15
"Als ik in mijn openingsstatement heel expliciet zeg ""met of zonder hoofddoekje"", dan ben ik volgens mij buitengewoon helder. Iedereen doet er dus voor mij toe, ongeacht religie of wat men overig aan opvattingen heeft en ook ongeacht of men wel of niet een hoofddoekje op heeft. Het is de vrijheid van iedereen om daar zelf over te beslissen. ",Schoof,Minister Schoof,15
Ik heb de uitspraak gedaan zoals ik hem gedaan heb. Ik heb die namens het kabinet gedaan. Daarmee staat het kabinetsbeleid. ,Schoof,Minister Schoof,15
"Het is geen algemeenheid als ik dat zeg. Dat is een statement, een statement namens het kabinet. Ik heb daar bewust voor gekozen en het kabinet staat daarachter. Er is namelijk eenheid van kabinetsbeleid. We hebben ook besproken dat ik deze terminologie zou gebruiken. Daarmee staat hij en kunt u ons ook daarop afrekenen. ",Schoof,Minister Schoof,15
"Ik sta waar ik voor sta — dat heb ik nu een aantal keer gemeld — en waar het kabinet voor staat. Ik heb die normerende uitspraken gedaan omdat ik het zelf ook heel erg belangrijk vind dat ik die normerende uitspraken doe als minister-president van dit kabinet, juist om elke keer te benadrukken dat dit kabinet er voor iedereen is, ongeacht whatever. Daar is dit kabinet voor. Door dat op die manier expliciet uit te spreken in mijn eerste debat met uw Kamer en niet in een willekeurig debat of in een willekeurige speech, kan ik toch bijna niet normerender zijn? ",Schoof,Minister Schoof,15
"Ik kijk haar graag in de ogen, omdat ik haar waardeer als Kamerlid. Ik weet wat zij heeft gedaan in Brabant; echt fantastisch. Dat u een hoofddoek omheeft, maakt voor mij helemaal niets uit. U bent voor mij gewoon een mens. ",Schoof,Minister Schoof,15
"Dat is geen vraag. Althans, ik bedoel: het is een vraag, maar het is voor mij geen vraag. Het is voor dit kabinet geen vraag. Het is voor geen enkele minister in dit kabinet een vraag. Er is een sociaal veilige werkomgeving op alle departementen en als die er niet is, wordt ernaar gestreefd. Hoofddoekje of geen hoofddoekje is daarbij geen enkel punt. ",Schoof,Minister Schoof,15
"Ik heb nou volgens mij op heel veel verschillende manieren gezegd wat mijn normen en waarden op dat punt zijn en waar dit kabinet voor staat. Ik heb zojuist inderdaad iemand rechtstreeks in de ogen gekeken, niet kil, maar gewoon in de ogen gekeken en gezegd: je bent een mens. Ik denk dus echt dat ik hier heb gestaan als een premier voor alle Nederlanders. Ik sta daar echt voor. Het is de vrijheid van iedereen om zelf te beslissen of men een hoofddoekje opdoet of niet. ",Schoof,Minister Schoof,15
"Ik kan dat alleen maar onderschrijven, en ik zal dat echt dagdagelijks doen in het belang van onze samenleving. Het kan niet anders dan dat ik dat ook moet doen. ",Schoof,Minister Schoof,15
"Dank voor de vraag. De eerste stap die we nu met elkaar zetten, is het maken van het regeerprogramma. Het regeerprogramma wordt één programma waarin het realiseren van de bekende doelen, die we in de regeringsverklaring hebben gemeld, centraal staat. Daarop beraden we ons als kabinet. Als het goed is, doen we dat zodanig dat er samenhang tussen al die onderwerpen is. Er moet daarnaast niet alleen in beeld komen wat we vandaag willen bereiken, maar ook, ervan uitgaande dat we drieënhalf jaar blijven zitten, wat we dan aan het eind van die periode zouden willen hebben bereikt. Misschien zitten we er nog iets langer, maar dan demissionair, maar dat weet u beter dan ik. Daar gaat het regeerprogramma over. Dat schrijven wij als kabinet; ik denk dat het belangrijk is om dat ook nog een keer te vermelden. Dat doen niet de vier fracties; dat doet het kabinet. Daar staan we voor. Daar gaan we vervolgens met uw Kamer over in debat. Dat zal overigens samengaan met de diverse begrotingen die dan zullen zijn afgerond en beschikbaar zullen zijn voor de Algemene Politieke Beschouwingen. Dan kunnen we het debat voeren over alle onderwerpen die daarmee te maken hebben. Dan kan het gaan over: waar staat dit kabinet nou voor in relatie tot het hoofdlijnenakkoord dat de vier fracties hebben gesloten? Er is een belangrijk verschil tussen het hoofdlijnenakkoord en het regeerprogramma. ",Schoof,Minister Schoof,15
"Ik zou mevrouw Bikker echt willen zeggen dat zij en overigens de hele Kamer mij daarop kunnen aanspreken, dat het niet alleen maar gaat over de uitwerking van een akkoord, maar dat er ook meer dingen bij horen. Dit kabinet staat echt voor iedereen en staat er ook voor dat racisme, discriminatie en uitsluiting op geen enkele manier onderdeel kunnen uitmaken van dit kabinetsbeleid. ",Schoof,Minister Schoof,15
"Bij politiek leiderschap — dat verwacht u van een premier, en terecht — hoort dat je dat binnen en buiten dat politiek leiderschap laat zien. Buiten laat ik dat zien, hier in de Kamer en op andere plekken. U kunt mij er ook elke keer op aanspreken hoe het kabinetsbeleid zich ook naar buiten uit ten aanzien van alle punten waar we het over hebben gehad en die zo essentieel zijn in onze rechtsstaat. Binnen is het aan het kabinet. Over wat ik binnen doe, zal ik hier normaal gesproken in deze Kamer niet spreken. Dat is politiek leiderschap aan de binnenkant van het kabinet, maar u kunt mij waar het gaat om eenheid van het kabinetsbeleid aanspreken op wat ik aan de buitenkant doe. ",Schoof,Minister Schoof,15
"Ik denk dat de heer Bontenbal gelijk heeft dat het om daden én woorden gaat. Wat mij betreft heeft u gelijk. De binnenkant is aan het kabinet en ik zal aan de binnenkant net zo goed politiek leiderschap laten zien — alleen zal u dat dan niet zien — als aan de buitenkant. Ik hoop dat u het daar dan wel ziet. Wat er dan vervolgens gebeurt, zit in de categorie als-dan; als we daar komen, gaan we daar met elkaar ongetwijfeld over in debat. Maar dat parkeer ik even want anders gaan we, voordat je het weet, met elkaar allerlei casuïstieken in. Het lijkt mij erg onverstandig om die casuïstieken nu successievelijk af te gaan lopen. Ik hoop dat u mij de vrijheid gunt om er de komende periode met elkaar een goede manier in te vinden. Ik hoop en verwacht eigenlijk natuurlijk dat we in dit kabinet die discussie niet of nauwelijks zullen hebben omdat we het op dat punt eens zijn waar het de rechtsstaat betreft. Maar als dat wel onderwerp van discussies wordt, dan zal ik ook intern politiek leiderschap laten zien. Maakt u zich daar geen zorgen over. ",Schoof,Minister Schoof,15
"Ik ben blij dat u deze vraag stelt. In de periode dat ik NCTV was, waren er grote aanslagen in Europa. Dan praat ik over de periode 2013, 2014, 2015. U kunt zich ongetwijfeld Bataclan en Brussel herinneren, en ik kan nog wel even doorgaan. Er was een groot gevoel van onveiligheid in Europa en in Nederland. Toen ik begon als NCTV, was een van de eerste dingen die ik heb gedaan slash moest doen, het verhogen van het dreigingsniveau in Nederland naar het hoogste niveau. Dat was jaren niet voorgekomen. In die context heb ik op het scherp van de snede, in het belang van de veiligheid van Nederland maar altijd binnen de wet, gezocht naar manieren om te zoeken naar potentiële terroristen in de Nederlandse samenleving. Dat deed ik niet om bevolkingsgroepen te traceren of uit te sluiten. Ik keek of daarvoor methoden beschikbaar waren. Dat is één. Twee: ik sta hier een beetje ongemakkelijk, want er is al politieke verantwoording over afgelegd. Nu ben ik opeens zelf de minister-president, terwijl er dus al politieke verantwoording is afgelegd. Daarom ben ik begonnen met wat ik aan het begin zei. ",Schoof,Minister Schoof,15
"In mijn optreden als NCTV heb ik nooit het oogmerk gehad om groepen te wantrouwen of uit te sluiten, om specifieke groepen te benaderen. We hadden te maken met een actuele, hoge terroristische dreiging. Binnen de wet is gezocht naar mogelijkheden om daarmee om te gaan. Over het politieke onderdeel heeft de minister van Justitie de politieke verantwoording afgelegd. Daar sluit ik me als minister-president vanzelfsprekend bij aan. ",Schoof,Minister Schoof,15
"Misschien is het goed als ik er toch nog één woord over zeg, want ook in de politieke verantwoording van de toenmalige minister van Justitie op dit specifieke punt is meer gezegd dan puur de verdediging. Toen is ook de politieke verantwoordelijkheid genomen voor het feit dat het misschien toch op een andere manier en met betere informatie naar de gemeenten toe had gemoeten. Maar ik blijf herhalen: in die periode van hoge spanning is geprobeerd dat zodanig te doen dat je op zoek ging naar de individuen, en nooit naar groepen, op geen enkele manier. ",Schoof,Minister Schoof,15
"Ik heb expliciet gezegd dat ik ben begonnen met te zeggen dat ik vertrouwen heb in alle leden van dit kabinet. Dat heb ik meerdere malen herhaald. Als ik de mening zou zijn toegedaan dat ik racisten in mijn kabinet zou hebben, zou ik die woorden nooit hebben gebruikt. Dus nee, er zitten geen racisten in dit kabinet. ",Schoof,Minister Schoof,15
"Ik bepaal echt zelf mijn eigen woorden. Ik heb geen andere keus, ik moet het ook gewoon doen. Ik heb gezegd: ik sta hier met mijn kabinet en ik sta voor alle mensen in dit kabinet, geen enkele uitzondering daargelaten. Op de specifieke vraag van u, meneer Wilders, heb ik gereageerd, maar de woordkeuze is aan mij. ",Schoof,Minister Schoof,15
"Ik herhaal: ik heb echt alle vertrouwen in alle leden van dit kabinet en ik zal de specifieke ministers ook nog eens even in de ogen kijken, want het is belangrijk dat ik dat vertrouwen heb. Als ik dat vertrouwen niet zou hebben, zou ik hier niet staan. ",Schoof,Minister Schoof,15
"Ja, ik stond even te kijken … Er zat zo'n lekker ritme in. Ik kom op iets wat we al een aantal keren hebben aangeraakt, maar ik wil nu ietsje dieper ingaan op de rechtsstaat en of die bij dit kabinet in goede handen is. De vraag die de heer Timmermans, maar ook anderen hierover stelden, betreft een existentieel onderwerp. Het is een existentieel onderwerp geweest van de onderhandelingen tussen de partijen in een vroege fase van de informatie. Een gemeenschappelijk rechtsstatelijk besef was een conditio sine qua non voor de afspraken die de partijen konden maken. De partijen hebben elkaar, zo heb ik begrepen, echt de nieren geproefd, wat heeft geleid tot een gemeenschappelijke basislijn voor het waarborgen van de Grondwet, de grondrechten en de democratische rechtsstaat. Daarbij ging het om zaken als gelijke behandeling en non-discriminatie, maar ook over de manier waarop de overheid is omgegaan met de slachtoffers van het toeslagenschandaal. De rechtsstaat functioneerde niet voor hen, zoals de heer Omtzigt terecht stelde. De verklaring is geen lege formulering. Het is een van alle kanten onderzochte en doorleefde normatieve verklaring van vier partijen gezamenlijk. We leven in Nederland in een sterke en vitale rechtsstaat, met grondrechten verankerd in verdragen en in onze Grondwet, met een kritisch parlement, waarmee we open zullen spreken en waarnaar we bereid zijn werkelijk te luisteren, met een samenleving en een vrije pers die er het zijne van zal vinden en dat ook zal laten weten, met ambtenaren die een traditie kennen van speaking truth to power, om het maar één keer in het Engels te zeggen, en die ons dus als kabinet scherp zullen houden met zorgvuldige wetgevingsprocedures, waarin tegenspraak en extern advies zijn ingebakken, met een rechterlijke macht die niet zal aarzelen om ons aan de wet te houden. We zullen hen respecteren en opvolgen. Dan hebben we al heel veel zaken besproken. De heer Eerdmans stelde een intrigerende vraag, namelijk of ik dit ambt vier jaar ga vervullen. Daar zat bijna een soort van verbazing in. Maar laat ik zeggen dat dit een ambitieuze ploeg is, met een ambitieus programma, en dat ik een ambitieuze minister-president ben. Ik zet me de komende vier jaar vol in om de hoofdlijnen van het akkoord uit te voeren en om een aantal belangrijke dossiers in beweging te krijgen. Ik kan niet in de toekomst kijken en ik ga er ook niet op vooruitlopen, maar weet u ervan verzekerd dat wij echt keuzes zullen maken en zaken zullen gaan uitvoeren, omdat ik er ten diepste van overtuigd ben dat er in dit land echt op wordt gewacht dat er zaken in beweging worden gebracht en dat er keuzes worden gemaakt, zelfs als die in sommige gevallen pijnlijk zullen zijn, en dat we die consistent met elkaar zullen uitvoeren in het belang van een veilig Nederland. Het regeerprogramma ziet op de uitwerking van tien hoofdpunten uit het hoofdlijnenakkoord. Het streven is die te verzenden, zoals geformuleerd werd in het verslag, tijdig, ten behoeve van de bespreking na Prinsjesdag. Per hoofdpunt zal er worden beschreven wat de maatschappelijke opgave is, wat het kabinet wil bereiken, hoe en via welke aanpak dit gerealiseerd gaat worden, met een mogelijke eerste indicatieve planning en natuurlijk met de middelen die daarvoor beschikbaar zijn. Er is door verschillende Kamerleden gevraagd wat ik en dit kabinet eigenlijk willen bereiken de komende periode. Ik zei al dat we ambitieus zijn. Wat bij ambitie hoort, is keuzes durven maken, richting geven. Ook daar wil het kabinet vol voor staan. Ik zet me de komende vier jaar in om voor een aantal grote prioriteiten de wissels te verzetten en doorbraken te bereiken. Ik herhaal ze nog maar eens: je hebt migratiebeleid, wonen, bestaanszekerheid en perspectief voor de boeren. Maar ook is het mijn ambitie om Nederland weer meer bij elkaar te brengen. Ik ben een premier van iedereen. Ik wil een premier van iedereen zijn, niemand uitgezonderd. Ook dit kabinet sluit niemand uit. Daarbij willen wij als kabinet echt luisteren naar de mensen voor wie we het doen, om vertrouwen terug te winnen en verbinding, houvast en zekerheid te geven, in verbinding met de samenleving. Het kabinet beschouwt dat misschien wel als zijn belangrijkste opdracht, zeker gezien de onzekere tijden waarin we leven. Met die intentie zijn wij, ben ik, aan deze klus begonnen. Dat is wat ik gisteren in de regeringsverklaring al heb onderstreept en waarvan ik uw Kamer in het eerste deel van dit debat ook hoop te overtuigen. Het kabinet start nu met de uitwerking van het hoofdlijnenakkoord in een regeerprogramma. Dat is de aanpak voor de komende periode. ",Schoof,Minister Schoof,15
